Token Number,Rates,length,index_in_dataset,occurrence_number,device
0,[],4388,139,1,
0,[],6006,145,1,
0,[],9910,223,1,
0,[],2047,75,1,
0,[],703,9,1,
0,[],4888,188,1,
0,[],4165,131,1,
0,[],10686,272,1,
0,[],8128,298,1,
0,[],4629,146,1,
0,[],8208,286,1,
0,[],599,84,1,
0,[],8304,292,1,
0,[],5653,177,1,
0,[],5413,153,1,
0,[],4312,152,1,
0,[],648,92,1,
0,[],6068,196,1,
0,[],880,75,1,
0,[],8754,296,1,
0,[],535,68,1,
0,[],1336,15,1,
0,[],11089,204,1,
0,[],5717,158,1,
0,[],1468,88,1,
0,[],5620,197,1,
0,[],6390,117,1,
0,[],3804,82,1,
0,[],4416,105,1,
0,[],569,33,1,
0,[],451,0,1,
0,[],11016,293,1,
0,[],2042,53,1,
0,[],8703,231,1,
0,[],3452,32,1,
0,[],10510,234,1,
0,[],10896,244,1,
0,[],4127,140,1,
0,[],960,22,1,
0,[],4434,116,1,
0,[],2605,65,1,
0,[],773,89,1,
0,[],9893,211,1,
0,[],7328,107,1,
0,[],805,18,1,
0,[],3894,20,1,
0,[],8415,289,1,
0,[],11922,274,1,
0,[],4433,144,1,
0,[],12968,241,1,
0,[],1433,60,1,
0,[],9014,250,1,
0,[],8853,287,1,
0,[],8034,228,1,
0,[],6404,100,1,
0,[],7135,167,1,
0,[],516,54,1,
0,[],4061,193,1,
0,[],653,46,1,
0,[],772,93,1,
0,[],4346,108,1,
0,[],9563,264,1,
0,[],11381,272,1,
0,[],8086,299,1,
0,[],4012,179,1,
0,[],6424,136,1,
0,[],3762,83,1,
0,[],1623,80,1,
0,[],7327,162,1,
0,[],2071,94,1,
0,[],10316,265,1,
0,[],4740,180,1,
0,[],9934,217,1,
0,[],7126,172,1,
0,[],15198,278,1,
0,[],10845,231,1,
0,[],698,69,1,
0,[],4522,103,1,
0,[],3430,50,1,
0,[],8069,209,1,
0,[],5727,149,1,
0,[],5167,124,1,
0,[],7406,128,1,
0,[],6656,165,1,
0,[],4956,185,1,
0,[],9108,227,1,
0,[],10923,291,1,
0,[],13691,247,1,
0,[],9989,290,1,
0,[],9234,249,1,
0,[],4410,143,1,
0,[],8371,251,1,
0,[],8881,252,1,
0,[],11914,250,1,
0,[],4527,114,1,
0,[],8608,203,1,
0,[],7755,141,1,
0,[],1547,38,1,
0,[],511,7,1,
0,[],10496,221,1,
0,[],1426,19,1,
0,[],4288,172,1,
0,[],6183,151,1,
0,[],3890,56,1,
0,[],2012,1,1,
0,[],3710,36,1,
0,[],1774,22,1,
0,[],4300,150,1,
0,[],2166,10,1,
0,[],1562,44,1,
0,[],1374,49,1,
0,[],783,25,1,
0,[],7114,142,1,
0,[],8136,220,1,
0,[],4579,183,1,
0,[],9998,240,1,
0,[],386,42,1,
0,[],20316,261,1,
0,[],4523,116,1,
0,[],6924,108,1,
0,[],9441,277,1,
0,[],9272,269,1,
0,[],3764,81,1,
0,[],5131,111,1,
0,[],5328,154,1,
0,[],4122,126,1,
0,[],2640,9,1,
0,[],8189,219,1,
0,[],6686,145,1,
0,[],5620,174,1,
0,[],795,31,1,
0,[],5074,113,1,
0,[],10269,257,1,
0,[],577,23,1,
0,[],5623,173,1,
0,[],1198,66,1,
0,[],3677,57,1,
0,[],8360,222,1,
0,[],1740,21,1,
0,[],939,17,1,
0,[],9136,299,1,
0,[],2526,5,1,
0,[],8031,255,1,
0,[],10687,273,1,
0,[],6278,190,1,
0,[],1868,18,1,
0,[],14618,227,1,
0,[],9404,271,1,
0,[],6113,180,1,
0,[],1437,94,1,
0,[],2184,31,1,
0,[],3533,28,1,
0,[],2032,11,1,
0,[],756,5,1,
0,[],3038,98,1,
0,[],803,45,1,
0,[],10553,276,1,
0,[],4752,168,1,
0,[],1718,16,1,
0,[],8212,279,1,
0,[],1748,48,1,
0,[],5300,187,1,
0,[],3252,62,1,
0,[],4976,138,1,
0,[],850,3,1,
0,[],5205,186,1,
0,[],6070,133,1,
0,[],1608,2,1,
0,[],9144,225,1,
0,[],813,26,1,
0,[],5691,124,1,
0,[],8249,263,1,
0,[],8696,229,1,
0,[],676,50,1,
0,[],10073,214,1,
0,[],1476,37,1,
0,[],4463,175,1,
0,[],8405,237,1,
0,[],10319,274,1,
0,[],7770,157,1,
0,[],2674,57,1,
2970,[1.],888,77,2,cpu
26389,[0.371428571.],10644,284,2,cpu
2092,[1.],982,55,2,disk
27624,[1.],11315,265,2,disk
21088,[0.371428571.],6963,110,2,cpu
15856,[0.371428571.],7132,181,2,cpu
9865,[1.],3898,69,2,disk
20847,[1.],4200,109,2,disk
18968,[0.371428571.],7764,184,2,cpu
10958,[1.],4554,169,2,cpu
14068,[1.],5181,163,2,disk
16680,[0.371428571.],5226,119,2,cpu
17625,[0.371428571.],8379,235,2,cpu
17869,[0.371428571.],5629,101,2,cpu
2330,[1.],1053,30,2,cpu
3578,[1.],1196,10,2,cpu
18568,[0.371428571.],7363,153,2,cpu
9793,[1.],4513,132,2,disk
8777,[1.],3914,68,2,cpu
41124,[1.],18864,239,2,disk
23253,[0.371428571.],11534,234,2,cpu
30439,[0.371428571.],11257,296,2,cpu
12997,[0.371428571.],4978,192,2,cpu
30419,[0.371428571.],13095,287,2,cpu
26086,[0.371428571.],10770,215,2,cpu
16838,[0.371428571.],7332,173,2,cpu
6392,[1.],2539,82,2,disk
3147,[1.],545,2,2,disk
4813,[1.],2176,78,2,cpu
21989,[0.371428571.],8691,256,2,cpu
27735,[1.],8457,206,2,disk
40243,[0.371428571.],16841,255,2,cpu
1922,[1.],648,63,2,disk
15652,[1.],7643,182,2,disk
20741,[0.371428571.],8603,288,2,cpu
4196,[1.],1700,64,2,disk
19550,[1.],10298,212,2,disk
4379,[1.],1771,49,2,disk
11122,[1.],4405,137,2,disk
1629,[1.],533,76,2,disk
23286,[1.],8290,257,2,disk
11263,[1.],6347,135,2,cpu
23981,[1.],9129,248,2,disk
18091,[1.],9203,275,2,disk
11247,[1.],4119,104,2,cpu
1544,[1.],591,24,2,disk
21555,[0.371428571.],8655,295,2,cpu
3257,[1.],1032,86,2,disk
17119,[1.],8052,248,2,disk
13033,[1.],4714,118,2,disk
9348,[1.],4268,165,2,cpu
19965,[0.371428571.],8489,245,2,cpu
20834,[0.371428571.],9025,270,2,cpu
20026,[1.],9240,218,2,disk
15437,[0.371428571.],5969,190,2,cpu
9687,[1.],3929,4,2,disk
3344,[1.],1934,72,2,cpu
5463,[1.],2269,16,2,disk
20214,[1.],8172,209,2,disk
5779,[1.],2174,12,2,cpu
24757,[0.371428571.],10915,286,2,cpu
6754,[1.],3108,56,2,disk
23685,[0.371428571.],11336,261,2,cpu
1800,[1.],849,83,2,disk
13208,[1.],6239,141,2,disk
5474,[1.],1800,6,2,cpu
4077,[1.],1853,29,2,disk
11745,[1.],5233,155,2,cpu
8266,[1.],1549,74,2,cpu
18620,[0.371428571.],5532,176,2,cpu
21349,[0.371428571.],9175,291,2,cpu
28373,[1.],12610,246,2,disk
23911,[0.371428571.],12659,259,2,cpu
14302,[1.],5382,129,2,disk
21366,[1.],4888,188,2,disk
17062,[1.],8102,298,2,disk
6150,[1.],2646,0,2,disk
4849,[1.],1743,29,2,cpu
25061,[1.],11348,236,2,disk
25202,[1.],9821,275,2,disk
3602,[1.],1270,70,2,disk
32726,[0.371428571.],9452,235,2,cpu
1974,[1.],798,81,2,disk
15934,[0.371428571.],5932,126,2,cpu
20924,[1.],8122,210,2,disk
20863,[1.],8276,238,2,disk
14985,[1.],6232,134,2,disk
13391,[1.],4140,140,2,disk
26339,[0.371428571.],10557,289,2,cpu
20019,[0.371428571.],8316,280,2,cpu
2024,[1.],885,11,2,disk
16251,[0.371428571.],5279,132,2,cpu
19978,[0.371428571.],9110,281,2,cpu
12707,[1.],4716,114,2,disk
17609,[0.371428571.],8094,228,2,cpu
6105,[1.],2047,75,2,cpu
3821,[1.],1390,70,2,disk
20216,[1.],6831,137,2,disk
1967,[1.],833,73,2,disk
1810,[1.],737,79,2,disk
1468,[1.],526,90,2,disk
6454,[1.],2542,71,2,disk
12587,[1.],5064,123,2,disk
17308,[1.],8208,286,2,disk
3493,[1.],1319,39,2,cpu
11062,[1.],4728,199,2,disk
1585,[1.],880,75,2,cpu
15989,[1.],5653,177,2,disk
8021,[1.],3275,61,2,cpu
31462,[1.],9587,284,2,disk
11126,[1.],4642,164,2,disk
12328,[1.],4580,194,2,disk
1578,[1.],599,84,2,disk
1959,[1.],648,92,2,disk
31811,[1.],10466,237,2,disk
13451,[1.],5620,197,2,cpu
13609,[0.371428571.],4312,152,2,cpu
23955,[1.],9910,223,2,disk
14132,[1.],5265,195,2,disk
31224,[1.],13574,238,2,disk
13932,[1.],4165,131,2,disk
10284,[1.],3924,99,2,cpu
2427,[1.],1009,60,2,cpu
25454,[0.371428571.],8754,296,2,cpu
26328,[0.371428571.],10686,272,2,cpu
1531,[1.],535,68,2,disk
10879,[1.],4388,139,2,disk
11367,[1.],3790,40,2,disk
25233,[0.371428571.],8304,292,2,cpu
14459,[1.],5717,158,2,disk
4057,[1.],1433,60,2,disk
23753,[0.371428571.],8128,298,2,cpu
17242,[1.],7178,112,2,disk
20264,[1.],8992,208,2,disk
30966,[1.],12254,259,2,disk
13858,[0.371428571.],6006,145,2,cpu
8510,[1.],3452,32,2,cpu
5646,[1.],1723,35,2,disk
32369,[1.],11089,204,2,disk
22742,[0.371428571.],9563,264,2,cpu
1823,[1.],451,0,2,disk
19095,[0.371428571.],9133,268,2,cpu
17798,[1.],5413,153,2,disk
14811,[0.371428571.],6068,196,2,cpu
14897,[0.371428571.],4416,105,2,cpu
9105,[1.],4127,140,2,disk
2386,[1.],703,9,2,disk
1466,[1.],569,33,2,disk
17392,[0.371428571.],8086,299,2,cpu
29739,[0.371428571.],11016,293,2,cpu
2037,[1.],773,89,2,cpu
22836,[0.371428571.],8703,231,2,cpu
20303,[0.371428571.],6390,117,2,cpu
22741,[0.371428571.],10510,234,2,cpu
5449,[1.],2071,94,2,cpu
1658,[1.],653,46,2,disk
2426,[1.],960,22,2,disk
2972,[1.],1336,15,2,disk
8747,[1.],4434,116,2,cpu
15241,[1.],7135,167,2,disk
1520,[1.],772,93,2,disk
10154,[1.],4101,148,2,disk
24926,[0.371428571.],12968,241,2,cpu
13127,[0.371428571.],4629,146,2,cpu
19447,[1.],6404,100,2,disk
24430,[1.],9893,211,2,disk
1912,[1.],805,18,2,disk
16930,[0.371428571.],8034,228,2,cpu
2997,[1.],1468,88,2,disk
15541,[1.],6656,165,2,disk
11885,[1.],4433,144,2,cpu
2055,[1.],516,54,2,disk
23171,[0.371428571.],10896,244,2,cpu
23049,[0.371428571.],8415,289,2,cpu
9194,[1.],3804,82,2,disk
14411,[0.371428571.],6424,136,2,cpu
21154,[0.371428571.],8853,287,2,cpu
8389,[1.],3430,50,2,cpu
12171,[1.],4012,179,2,disk
12962,[1.],4346,108,2,disk
25831,[1.],10316,265,2,disk
22604,[0.371428571.],7328,107,2,cpu
22031,[0.371428571.],9014,250,2,cpu
19950,[1.],7755,141,2,disk
8220,[1.],4288,172,2,disk
17454,[1.],7327,162,2,disk
8652,[1.],4522,103,2,cpu
10838,[1.],4740,180,2,cpu
21526,[1.],10923,291,2,disk
22475,[0.371428571.],8069,209,2,cpu
5295,[1.],2605,65,2,disk
4664,[1.],1623,80,2,disk
22222,[0.371428571.],11381,272,2,cpu
19824,[0.371428571.],7126,172,2,cpu
10033,[1.],3894,20,2,disk
5067,[1.],2042,53,2,cpu
26132,[0.371428571.],11922,274,2,cpu
21111,[0.371428571.],7406,128,2,cpu
0,[],511,7,2,
2534,[1.],698,69,2,disk
8269,[1.],3710,36,2,disk
23140,[1.],8371,251,2,disk
24022,[1.],9934,217,2,disk
4306,[1.],1547,38,2,disk
10539,[1.],3762,83,2,cpu
5486,[1.],2166,10,2,disk
4717,[1.],1562,44,2,cpu
11565,[1.],4300,150,2,cpu
21573,[1.],8881,252,2,disk
9741,[1.],3764,81,2,disk
10471,[1.],4527,114,2,disk
10568,[1.],4410,143,2,disk
20546,[0.371428571.],9989,290,2,cpu
14547,[1.],4956,185,2,disk
26022,[0.371428571.],9234,249,2,cpu
29210,[1.],9998,240,2,disk
23574,[1.],9108,227,2,disk
10966,[1.],4061,193,2,cpu
1730,[1.],783,25,2,cpu
27714,[1.],10845,231,2,disk
9766,[1.],3533,28,2,cpu
17870,[1.],5167,124,2,disk
29102,[0.371428571.],10496,221,2,cpu
18028,[0.371428571.],5727,149,2,cpu
5443,[1.],1774,22,2,cpu
31057,[1.],11914,250,2,disk
17048,[0.371428571.],6183,151,2,cpu
30527,[0.371428571.],13691,247,2,cpu
6572,[1.],2012,1,2,disk
27580,[0.371428571.],9272,269,2,cpu
19942,[0.371428571.],6924,108,2,cpu
31890,[0.371428571.],15198,278,2,cpu
23059,[1.],8608,203,2,disk
3664,[1.],1426,19,2,disk
18700,[0.371428571.],3890,56,2,cpu
20848,[1.],10269,257,2,disk
42329,[1.],20316,261,2,disk
19759,[1.],7114,142,2,disk
10148,[1.],4122,126,2,cpu
33098,[0.371428571.],14618,227,2,cpu
17083,[1.],8136,220,2,disk
28875,[0.371428571.],9441,277,2,cpu
9996,[1.],4523,116,2,disk
17649,[0.371428571.],8031,255,2,cpu
10332,[1.],5131,111,2,cpu
4109,[1.],1374,49,2,disk
18830,[0.371428571.],5328,154,2,cpu
2301,[1.],939,17,2,cpu
19249,[0.371428571.],8360,222,2,cpu
6882,[1.],2640,9,2,cpu
6081,[1.],2184,31,2,disk
2254,[1.],386,42,2,disk
15687,[1.],6686,145,2,disk
20648,[1.],10687,273,2,disk
13929,[0.371428571.],4579,183,2,cpu
4190,[1.],1740,21,2,disk
12197,[1.],5074,113,2,disk
20525,[1.],9136,299,2,disk
4336,[1.],1748,48,2,cpu
2784,[1.],1198,66,2,cpu
7418,[1.],2526,5,2,disk
1886,[1.],577,23,2,disk
11963,[1.],4463,175,2,disk
12497,[1.],4752,168,2,cpu
6325,[1.],2032,11,2,disk
2124,[1.],795,31,2,cpu
18562,[1.],8189,219,2,disk
14432,[0.371428571.],5620,174,2,cpu
12473,[1.],6070,133,2,cpu
9961,[1.],3677,57,2,cpu
14259,[0.371428571.],5205,186,2,cpu
3515,[1.],1437,94,2,cpu
1636,[1.],676,50,2,disk
13307,[0.371428571.],5623,173,2,cpu
14808,[1.],6113,180,2,disk
2230,[1.],803,45,2,disk
7673,[1.],3038,98,2,cpu
22017,[0.371428571.],9404,271,2,cpu
9435,[1.],4976,138,2,disk
1957,[1.],850,3,2,cpu
8033,[1.],3252,62,2,disk
7099,[1.],2674,57,2,disk
13486,[0.371428571.],5300,187,2,cpu
4817,[1.],1718,16,2,cpu
3137,[1.],756,5,2,disk
20094,[0.371428571.],8696,229,2,cpu
19690,[0.371428571.],8249,263,2,cpu
17248,[1.],6278,190,2,disk
24633,[0.371428571.],10319,274,2,cpu
3821,[1.],1476,37,2,cpu
29007,[1.],10553,276,2,disk
26942,[0.371428571.],10073,214,2,cpu
1920,[1.],813,26,2,cpu
4268,[1.],1868,18,2,cpu
14251,[1.],5691,124,2,disk
18035,[1.],7770,157,2,disk
4730,[1.],1608,2,2,cpu
23077,[1.],9144,225,2,disk
20266,[1.],8405,237,2,disk
18693,[0.371428571.],8212,279,2,cpu
